date_key,site_key,region_key,service_key,vendor_key,uptime_minutes,downtime_minutes,avg_latency_ms,packet_loss_pct,availability_pct
202404,112,1,4,1,43140,60,110.84,0.129,99.861
202404,112,1,4,2,42801,399,40.74,0.42,99.076
202404,112,1,4,3,42807,393,55.79,0.902,99.09
202404,112,1,4,4,43006,194,72.06,0.541,99.549
202404,113,4,1,1,43058,142,101.78,0.552,99.671
202404,113,4,1,2,42804,396,46.11,0.249,99.081
202404,113,4,1,3,42960,240,31.37,0.721,99.444
202404,113,4,1,4,42859,341,92.57,0.09,99.21
202404,113,4,2,1,42996,204,32.8,0.051,99.527
202404,113,4,2,2,43125,75,85.51,0.193,99.826
202404,113,4,2,3,43041,159,79.22,0.736,99.631
202404,113,4,2,4,42941,259,108.14,0.405,99.398
202404,113,4,3,1,42932,268,49.56,1.168,99.378
202404,113,4,3,2,43145,55,104.23,1.207,99.871
202404,113,4,3,3,43173,27,88.2,1.139,99.937
202404,113,4,3,4,43172,28,15.73,0.969,99.934
202404,113,4,4,1,43072,128,111.37,1.332,99.702
202404,113,4,4,2,43114,86,114.31,0.829,99.8
202404,113,4,4,3,42771,429,16.16,0.84,99.007
202404,113,4,4,4,42947,253,62.38,0.631,99.414
202404,114,4,1,1,43145,55,52.71,1.292,99.872
202404,114,4,1,2,43139,61,67.45,0.698,99.858
202404,114,4,1,3,43081,119,89.34,0.526,99.723
202404,114,4,1,4,42811,389,42.81,0.24,99.097
202404,114,4,2,1,42889,311,42.49,0.975,99.28
202404,114,4,2,2,43160,40,87.0,1.394,99.907
202404,114,4,2,3,43090,110,91.43,0.65,99.745
202404,114,4,2,4,42902,298,103.86,1.363,99.309
202404,114,4,3,1,42954,246,15.95,1.199,99.429
202404,114,4,3,2,42885,315,16.04,1.217,99.271
202404,114,4,3,3,42981,219,86.95,1.376,99.492
202404,114,4,3,4,42991,209,67.84,0.471,99.514
202404,114,4,4,1,42894,306,98.64,0.701,99.29
202404,114,4,4,2,42836,364,24.93,0.736,99.155
202404,114,4,4,3,42959,241,83.61,0.733,99.442
202404,114,4,4,4,42827,373,68.32,1.365,99.136
202404,115,4,1,1,42834,366,87.42,0.911,99.151
202404,115,4,1,2,43076,124,30.81,1.415,99.711
202404,115,4,1,3,43023,177,103.94,0.408,99.59
202404,115,4,1,4,43072,128,97.01,0.626,99.702
202404,115,4,2,1,42926,274,84.07,0.185,99.365
202404,115,4,2,2,43070,130,19.5,0.326,99.699
202404,115,4,2,3,43041,159,25.32,1.459,99.631
202404,115,4,2,4,43125,75,80.76,1.238,99.825
202404,115,4,3,1,43133,67,42.24,1.282,99.843
202404,115,4,3,2,42848,352,58.4,0.859,99.185
202404,115,4,3,3,43061,139,18.16,0.471,99.678
202404,115,4,3,4,43018,182,52.52,1.174,99.578
202404,115,4,4,1,43036,164,39.61,0.262,99.619
202404,115,4,4,2,43027,173,62.3,0.295,99.598
202404,115,4,4,3,42902,298,46.82,0.207,99.31
202404,115,4,4,4,42993,207,95.18,0.884,99.52
202404,116,5,1,1,43108,92,28.39,0.682,99.785
202404,116,5,1,2,43019,181,85.98,1.059,99.579
202404,116,5,1,3,43068,132,83.4,0.187,99.693
202404,116,5,1,4,43054,146,91.1,1.491,99.661
202404,116,5,2,1,43053,147,87.12,0.796,99.659
202404,116,5,2,2,43125,75,119.67,1.18,99.825
202404,116,5,2,3,43020,180,23.29,1.104,99.582
202404,116,5,2,4,43059,141,96.43,0.231,99.673
202404,116,5,3,1,43037,163,46.05,1.152,99.621
202404,116,5,3,2,42867,333,86.82,0.478,99.228
202404,116,5,3,3,42772,428,81.5,0.214,99.009
202404,116,5,3,4,43039,161,112.19,1.455,99.626
202404,116,5,4,1,42865,335,99.97,0.563,99.224
202404,116,5,4,2,43138,62,97.69,0.157,99.855
202404,116,5,4,3,42936,264,50.42,1.189,99.387
202404,116,5,4,4,42937,263,86.88,0.924,99.39
202404,117,1,1,1,43169,31,113.47,0.67,99.927
202404,117,1,1,2,43065,135,102.09,1.353,99.687
202404,117,1,1,3,42796,404,46.72,0.514,99.065
202404,117,1,1,4,42947,253,32.77,0.769,99.413
202404,117,1,2,1,43041,159,67.22,1.015,99.63
202404,117,1,2,2,42796,404,106.98,1.412,99.063
202404,117,1,2,3,43022,178,107.55,0.241,99.587
202404,117,1,2,4,43096,104,27.51,0.642,99.758
202404,117,1,3,1,42901,299,76.49,0.487,99.308
202404,117,1,3,2,43030,170,53.58,1.298,99.605
202404,117,1,3,3,43029,171,37.61,0.537,99.602
202404,117,1,3,4,43116,84,55.58,0.827,99.805
202404,117,1,4,1,43035,165,51.52,0.476,99.616
202404,117,1,4,2,42964,236,37.56,0.462,99.451
202404,117,1,4,3,42794,406,46.92,0.515,99.059
202404,117,1,4,4,43163,37,76.92,1.192,99.914
202404,118,5,1,1,42787,413,26.19,1.231,99.043
202404,118,5,1,2,43024,176,35.05,0.637,99.592
202404,118,5,1,3,42990,210,103.58,0.138,99.512
202404,118,5,1,4,43013,187,90.29,1.468,99.567
202404,118,5,2,1,43100,100,44.0,1.079,99.767
202404,118,5,2,2,43082,118,91.62,1.239,99.725
202404,118,5,2,3,43139,61,25.34,0.202,99.859
202404,118,5,2,4,43095,105,41.5,0.135,99.757
202404,118,5,3,1,42933,267,101.09,0.234,99.381
202404,118,5,3,2,43044,156,15.38,0.209,99.638
202404,118,5,3,3,42912,288,23.78,1.277,99.333
202404,118,5,3,4,43123,77,94.33,0.402,99.821
202404,118,5,4,1,42983,217,34.34,0.458,99.497
202404,118,5,4,2,42980,220,92.18,0.187,99.49
202404,118,5,4,3,42890,310,112.3,0.672,99.282
202404,118,5,4,4,43154,46,119.1,0.814,99.892
202404,119,7,1,1,42887,313,98.03,0.281,99.274
202404,119,7,1,2,42872,328,97.41,0.679,99.239
202404,119,7,1,3,42851,349,83.37,1.113,99.191
202404,119,7,1,4,42820,380,44.08,0.371,99.119
202404,119,7,2,1,42924,276,95.16,1.085,99.361
202404,119,7,2,2,43040,160,15.66,0.256,99.629
202404,119,7,2,3,42860,340,43.56,0.262,99.212
202404,119,7,2,4,42937,263,22.89,1.138,99.39
202404,119,7,3,1,43092,108,75.3,0.18,99.748
202404,119,7,3,2,43134,66,116.39,0.343,99.846
202404,119,7,3,3,43058,142,103.4,0.833,99.669
202404,119,7,3,4,42901,299,65.25,0.793,99.307
202404,119,7,4,1,42933,267,112.63,1.129,99.381
202404,119,7,4,2,42868,332,76.48,1.049,99.229
202404,119,7,4,3,42826,374,52.63,1.363,99.133
202404,119,7,4,4,43001,199,37.78,0.228,99.539
202404,120,5,1,1,42981,219,72.51,0.535,99.492
202404,120,5,1,2,43027,173,22.21,0.26,99.599
202404,120,5,1,3,42993,207,21.49,1.327,99.519
202404,120,5,1,4,42827,373,85.76,0.617,99.135
202404,120,5,2,1,42933,267,95.31,0.774,99.38
202404,120,5,2,2,43066,134,68.05,0.91,99.689
202404,120,5,2,3,43081,119,78.77,0.943,99.723
202404,120,5,2,4,43092,108,114.65,0.596,99.75
202404,120,5,3,1,43005,195,24.06,0.57,99.548
202404,120,5,3,2,42938,262,102.7,0.794,99.391
202404,120,5,3,3,43069,131,17.0,0.724,99.695
202404,120,5,3,4,43138,62,38.55,0.096,99.856
202404,120,5,4,1,42946,254,88.97,0.709,99.412
202404,120,5,4,2,42957,243,85.33,0.419,99.437
202404,120,5,4,3,43077,123,31.08,0.624,99.714
202404,120,5,4,4,43038,162,101.98,1.198,99.623
202405,1,7,1,1,43065,135,52.71,0.227,99.686
202405,1,7,1,2,42857,343,105.81,1.293,99.206
202405,1,7,1,3,43159,41,22.98,0.828,99.904
202405,1,7,1,4,43035,165,89.62,0.984,99.616
202405,1,7,2,1,43085,115,52.74,0.31,99.732
202405,1,7,2,2,42852,348,16.26,0.558,99.194
202405,1,7,2,3,42806,394,48.76,0.961,99.087
202405,1,7,2,4,43136,64,103.16,0.416,99.85
202405,1,7,3,1,42824,376,35.27,1.458,99.127
202405,1,7,3,2,42994,206,34.16,1.269,99.522
202405,1,7,3,3,42931,269,109.42,0.428,99.375
202405,1,7,3,4,42930,270,68.02,1.344,99.374
202405,1,7,4,1,43125,75,75.31,0.372,99.825
202405,1,7,4,2,42934,266,117.44,0.931,99.383
202405,1,7,4,3,43089,111,62.24,0.821,99.742
202405,1,7,4,4,42945,255,88.81,1.285,99.408
202405,2,4,1,1,42977,223,65.49,0.543,99.482
202405,2,4,1,2,42841,359,113.62,0.508,99.168
202405,2,4,1,3,43097,103,90.11,1.197,99.761
202405,2,4,1,4,43153,47,80.45,1.352,99.89
202405,2,4,2,1,42837,363,80.8,1.17,99.159
202405,2,4,2,2,42880,320,92.78,1.179,99.258
202405,2,4,2,3,43110,90,47.85,1.038,99.79
202405,2,4,2,4,42893,307,92.6,0.721,99.289
202405,2,4,3,1,43014,186,58.66,0.285,99.568
202405,2,4,3,2,42842,358,23.14,0.946,99.169
202405,2,4,3,3,43117,83,17.19,0.146,99.806
202405,2,4,3,4,42956,244,92.46,0.279,99.435
202405,2,4,4,1,42880,320,39.36,0.629,99.258
202405,2,4,4,2,42861,339,52.02,1.106,99.214
202405,2,4,4,3,43019,181,23.52,0.975,99.58
202405,2,4,4,4,42964,236,113.13,0.469,99.453
202405,3,5,1,1,43067,133,91.74,0.371,99.69
202405,3,5,1,2,43139,61,66.57,1.034,99.858
202405,3,5,1,3,42828,372,42.07,0.9,99.139
202405,3,5,1,4,42899,301,67.47,0.592,99.303
202405,3,5,2,1,43031,169,66.15,0.057,99.609
202405,3,5,2,2,43035,165,59.32,0.545,99.617
202405,3,5,2,3,42807,393,38.14,0.374,99.089
202405,3,5,2,4,43152,48,60.41,0.111,99.889
202405,3,5,3,1,42825,375,23.3,0.904,99.132
202405,3,5,3,2,42845,355,67.35,0.587,99.177
202405,3,5,3,3,43098,102,48.65,0.714,99.764
202405,3,5,3,4,43065,135,60.5,1.2,99.685
202405,3,5,4,1,43040,160,58.11,0.781,99.629
202405,3,5,4,2,43165,35,84.47,1.362,99.919
202405,3,5,4,3,42842,358,65.74,1.368,99.17
202405,3,5,4,4,42901,299,116.6,0.191,99.306
202405,4,7,1,1,43139,61,61.75,0.157,99.858
202405,4,7,1,2,43129,71,41.45,0.082,99.836
202405,4,7,1,3,42824,376,84.21,1.468,99.129
202405,4,7,1,4,42814,386,63.5,0.312,99.106
202405,4,7,2,1,43074,126,27.4,0.398,99.708
202405,4,7,2,2,42849,351,73.01,1.316,99.187
202405,4,7,2,3,42978,222,21.12,0.867,99.486
202405,4,7,2,4,43096,104,28.88,0.155,99.758
202405,4,7,3,1,42846,354,93.34,0.908,99.178
202405,4,7,3,2,42990,210,41.2,0.532,99.514
202405,4,7,3,3,43165,35,40.27,1.357,99.918
202405,4,7,3,4,43007,193,27.95,0.728,99.552
202405,4,7,4,1,43158,42,58.95,1.302,99.901
202405,4,7,4,2,42874,326,74.95,1.274,99.244
202405,4,7,4,3,43146,54,66.01,0.978,99.875
202405,4,7,4,4,42770,430,41.59,0.454,99.003
202405,5,3,1,1,42807,393,44.37,0.516,99.089
202405,5,3,1,2,43166,34,85.2,0.668,99.92
202405,5,3,1,3,43174,26,31.09,0.74,99.939
202405,5,3,1,4,43034,166,20.84,1.09,99.615
202405,5,3,2,1,42809,391,29.73,0.282,99.095
202405,5,3,2,2,43150,50,86.74,1.0,99.882
202405,5,3,2,3,42996,204,45.74,0.95,99.528
202405,5,3,2,4,42937,263,30.27,1.05,99.39
202405,5,3,3,1,42822,378,35.02,1.236,99.123
202405,5,3,3,2,43039,161,81.25,0.656,99.627
202405,5,3,3,3,42931,269,87.48,1.123,99.376
202405,5,3,3,4,42978,222,116.77,1.436,99.485
202405,5,3,4,1,42938,262,101.17,0.838,99.392
202405,5,3,4,2,42979,221,20.77,0.882,99.486
202405,5,3,4,3,43138,62,96.91,1.19,99.856
202405,5,3,4,4,42834,366,52.64,0.388,99.152
202405,6,5,1,1,42898,302,75.85,0.579,99.3
202405,6,5,1,2,42999,201,61.04,0.466,99.533
202405,6,5,1,3,42808,392,108.64,0.066,99.091
202405,6,5,1,4,42769,431,101.81,1.495,99.002
202405,6,5,2,1,43067,133,16.6,0.379,99.691
202405,6,5,2,2,43167,33,99.9,0.872,99.923
202405,6,5,2,3,42866,334,16.51,0.08,99.225
202405,6,5,2,4,43020,180,17.29,1.491,99.581
202405,6,5,3,1,42844,356,89.62,0.275,99.174
202405,6,5,3,2,42990,210,23.46,1.162,99.513
202405,6,5,3,3,43009,191,24.05,1.28,99.556
202405,6,5,3,4,42993,207,111.77,1.379,99.52
202405,6,5,4,1,43146,54,23.17,0.225,99.874
202405,6,5,4,2,43174,26,66.2,0.395,99.938
202405,6,5,4,3,43084,116,42.75,1.104,99.731
202405,6,5,4,4,43112,88,97.35,0.447,99.795
202405,7,5,1,1,42933,267,58.39,0.762,99.382
202405,7,5,1,2,42837,363,62.51,0.791,99.159
202405,7,5,1,3,42987,213,101.09,0.8,99.505
202405,7,5,1,4,42863,337,84.63,1.206,99.219
202405,7,5,2,1,42900,300,82.76,0.263,99.303
202405,7,5,2,2,42909,291,110.47,1.371,99.325
202405,7,5,2,3,43005,195,88.75,1.288,99.547
202405,7,5,2,4,43162,38,66.44,0.864,99.911
202405,7,5,3,1,42939,261,22.56,0.663,99.395
202405,7,5,3,2,43093,107,99.51,1.344,99.751
202405,7,5,3,3,42790,410,70.35,0.206,99.049
202405,7,5,3,4,42851,349,109.52,0.77,99.191
202405,7,5,4,1,43080,120,21.76,0.654,99.721
202405,7,5,4,2,43045,155,29.01,0.522,99.641
202405,7,5,4,3,42795,405,83.39,1.458,99.061
202405,7,5,4,4,43108,92,117.34,1.276,99.786
202405,8,7,1,1,43119,81,75.6,0.801,99.812
202405,8,7,1,2,42935,265,100.9,0.314,99.386
202405,8,7,1,3,42792,408,114.53,0.055,99.053
202405,8,7,1,4,43169,31,91.53,0.526,99.928
202405,8,7,2,1,43055,145,100.88,0.406,99.663
202405,8,7,2,2,43085,115,99.46,0.412,99.732
202405,8,7,2,3,42786,414,36.43,0.341,99.04
202405,8,7,2,4,42795,405,91.23,0.601,99.062
202405,8,7,3,1,43131,69,41.48,0.707,99.84
202405,8,7,3,2,43031,169,107.13,0.811,99.607
202405,8,7,3,3,42922,278,106.04,0.5,99.355
202405,8,7,3,4,42801,399,61.73,1.188,99.075
202405,8,7,4,1,42781,419,76.52,0.912,99.029
202405,8,7,4,2,43150,50,45.08,0.454,99.882
202405,8,7,4,3,42949,251,52.48,1.118,99.418
202405,8,7,4,4,43032,168,94.69,1.239,99.61
202405,9,2,1,1,43147,53,60.25,1.478,99.877
202405,9,2,1,2,42857,343,90.01,0.824,99.205
202405,9,2,1,3,43104,96,65.06,1.187,99.776
202405,9,2,1,4,43150,50,91.89,1.175,99.884
202405,9,2,2,1,42796,404,36.52,1.463,99.064
202405,9,2,2,2,43053,147,73.95,0.582,99.659
202405,9,2,2,3,42787,413,53.76,0.773,99.042
202405,9,2,2,4,42855,345,33.18,0.787,99.201
202405,9,2,3,1,43009,191,40.19,0.902,99.557
202405,9,2,3,2,43138,62,64.68,1.293,99.855
202405,9,2,3,3,43149,51,24.7,0.189,99.881
202405,9,2,3,4,42964,236,76.75,0.668,99.452
202405,9,2,4,1,42902,298,82.3,0.053,99.31
202405,9,2,4,2,43166,34,39.37,1.38,99.92
202405,9,2,4,3,42813,387,40.0,0.391,99.104
202405,9,2,4,4,43177,23,15.48,0.977,99.946
202405,10,3,1,1,43125,75,85.59,0.576,99.826
202405,10,3,1,2,43162,38,108.82,0.679,99.91
202405,10,3,1,3,43004,196,116.59,1.475,99.545
202405,10,3,1,4,42953,247,103.97,0.488,99.427
202405,10,3,2,1,42921,279,32.31,0.353,99.353
202405,10,3,2,2,43038,162,68.63,0.385,99.624
202405,10,3,2,3,42934,266,54.18,1.482,99.383
202405,10,3,2,4,43119,81,55.74,1.375,99.811
202405,10,3,3,1,42909,291,85.13,1.452,99.326
202405,10,3,3,2,42929,271,86.39,0.479,99.371
202405,10,3,3,3,42878,322,75.29,1.47,99.253
202405,10,3,3,4,42954,246,113.45,1.376,99.43
202405,10,3,4,1,42873,327,57.19,0.983,99.241
202405,10,3,4,2,42981,219,25.08,1.491,99.492
202405,10,3,4,3,43077,123,60.96,0.946,99.715
202405,10,3,4,4,42804,396,67.01,1.4,99.083
202405,11,7,1,1,43136,64,50.42,0.82,99.852
202405,11,7,1,2,43055,145,50.7,0.144,99.663
202405,11,7,1,3,42976,224,78.17,0.058,99.48
202405,11,7,1,4,42808,392,36.77,0.555,99.091
202405,11,7,2,1,42991,209,45.85,0.45,99.514
202405,11,7,2,2,43125,75,30.23,0.768,99.826
202405,11,7,2,3,43160,40,80.63,1.09,99.905
202405,11,7,2,4,42945,255,17.09,0.987,99.41
202405,11,7,3,1,43028,172,26.59,0.72,99.6
202405,11,7,3,2,43144,56,36.53,0.719,99.87
202405,11,7,3,3,42958,242,100.13,1.246,99.438
202405,11,7,3,4,43080,120,53.37,0.154,99.721
202405,11,7,4,1,42912,288,86.38,1.069,99.332
202405,11,7,4,2,43165,35,62.63,0.967,99.917
202405,11,7,4,3,42990,210,30.81,0.719,99.512
202405,11,7,4,4,42992,208,114.83,0.581,99.518
202405,12,3,1,1,43171,29,71.94,0.402,99.931
202405,12,3,1,2,42847,353,29.88,0.707,99.182
202405,12,3,1,3,42777,423,61.73,1.483,99.021
202405,12,3,1,4,43044,156,94.78,0.223,99.637
202405,12,3,2,1,42963,237,45.05,1.346,99.449
202405,12,3,2,2,42843,357,63.17,0.903,99.172
202405,12,3,2,3,42979,221,102.18,0.386,99.488
202405,12,3,2,4,42923,277,98.17,0.816,99.359
202405,12,3,3,1,42934,266,18.09,1.142,99.382
202405,12,3,3,2,43167,33,80.13,1.292,99.924
202405,12,3,3,3,42981,219,39.33,0.071,99.491
202405,12,3,3,4,43037,163,66.78,1.184,99.621
202405,12,3,4,1,43054,146,118.73,0.79,99.66
202405,12,3,4,2,42944,256,45.11,0.741,99.406
202405,12,3,4,3,43127,73,19.46,1.468,99.829
202405,12,3,4,4,43176,24,77.77,0.531,99.944
202405,13,3,1,1,42860,340,44.03,0.123,99.212
202405,13,3,1,2,42963,237,21.02,1.092,99.451
202405,13,3,1,3,42921,279,35.93,0.84,99.353
202405,13,3,1,4,43168,32,87.99,0.763,99.925
202405,13,3,2,1,43087,113,92.44,1.343,99.738
202405,13,3,2,2,42852,348,105.18,0.486,99.194
202405,13,3,2,3,43155,45,44.51,1.394,99.894
202405,13,3,2,4,43164,36,30.28,1.463,99.916
202405,13,3,3,1,42804,396,37.95,0.694,99.081
202405,13,3,3,2,43176,24,66.3,0.848,99.944
202405,13,3,3,3,43053,147,116.67,1.186,99.66
202405,13,3,3,4,42860,340,46.81,0.192,99.213
202405,13,3,4,1,43033,167,33.98,0.423,99.612
202405,13,3,4,2,43133,67,49.31,0.872,99.844
202405,13,3,4,3,42932,268,22.77,0.576,99.378
202405,13,3,4,4,42936,264,109.05,0.52,99.388
202405,14,5,1,1,42924,276,97.2,1.15,99.36
202405,14,5,1,2,43096,104,115.15,1.204,99.758
202405,14,5,1,3,42936,264,101.26,0.788,99.387
202405,14,5,1,4,42882,318,46.81,0.375,99.264
202405,14,5,2,1,42828,372,34.37,0.142,99.138
202405,14,5,2,2,43133,67,112.76,0.901,99.844
202405,14,5,2,3,43113,87,34.27,1.357,99.798
202405,14,5,2,4,42976,224,22.05,0.255,99.481
202405,14,5,3,1,42895,305,19.57,0.498,99.294
202405,14,5,3,2,42793,407,39.78,0.435,99.057
202405,14,5,3,3,43177,23,39.73,0.397,99.945
202405,14,5,3,4,43050,150,105.23,0.611,99.652
202405,14,5,4,1,43128,72,50.71,0.336,99.832
202405,14,5,4,2,42904,296,78.98,0.582,99.313
202405,14,5,4,3,43045,155,39.88,1.066,99.639
202405,14,5,4,4,42911,289,62.87,0.859,99.33
202405,15,4,1,1,43050,150,40.06,1.262,99.652
202405,15,4,1,2,43065,135,39.58,1.464,99.686
202405,15,4,1,3,43041,159,62.5,0.278,99.632
202405,15,4,1,4,42987,213,32.3,0.673,99.507
202405,15,4,2,1,42936,264,90.59,0.329,99.388
202405,15,4,2,2,43106,94,49.24,0.694,99.781
202405,15,4,2,3,43085,115,80.67,0.497,99.734
202405,15,4,2,4,42927,273,47.11,0.912,99.367
202405,15,4,3,1,42905,295,91.2,0.891,99.316
202405,15,4,3,2,42828,372,47.58,0.371,99.138
202405,15,4,3,3,42929,271,69.18,0.785,99.371
202405,15,4,3,4,43078,122,34.86,1.422,99.717
202405,15,4,4,1,42909,291,46.53,1.044,99.326
202405,15,4,4,2,43099,101,54.74,1.133,99.765
202405,15,4,4,3,43131,69,95.51,0.1,99.84
202405,15,4,4,4,43108,92,96.32,1.02,99.786
202405,16,3,1,1,43080,120,117.84,0.675,99.722
202405,16,3,1,2,42796,404,63.39,0.117,99.064
202405,16,3,1,3,42889,311,76.62,0.499,99.28
202405,16,3,1,4,43050,150,101.31,0.66,99.651
202405,16,3,2,1,43138,62,23.38,1.268,99.855
202405,16,3,2,2,43109,91,48.81,0.483,99.787
202405,16,3,2,3,42894,306,100.2,1.256,99.29
202405,16,3,2,4,42904,296,77.22,0.251,99.313
202405,16,3,3,1,42961,239,119.87,0.28,99.445
202405,16,3,3,2,43157,43,101.55,1.46,99.9
202405,16,3,3,3,42842,358,37.42,0.074,99.171
202405,16,3,3,4,43066,134,82.63,0.308,99.688
202405,16,3,4,1,43093,107,46.42,0.246,99.752
202405,16,3,4,2,42942,258,24.55,0.432,99.401
202405,16,3,4,3,42921,279,104.45,1.199,99.353
202405,16,3,4,4,42950,250,91.08,0.875,99.421
202405,17,6,1,1,42908,292,91.22,1.041,99.324
202405,17,6,1,2,43023,177,79.89,1.04,99.588
202405,17,6,1,3,42926,274,106.25,0.285,99.365
202405,17,6,1,4,43131,69,50.94,0.231,99.84
202405,17,6,2,1,43015,185,54.48,1.232,99.57
202405,17,6,2,2,42945,255,85.2,0.497,99.409
202405,17,6,2,3,42854,346,55.75,0.93,99.199
202405,17,6,2,4,43038,162,75.71,1.483,99.624
202405,17,6,3,1,43052,148,112.81,0.221,99.657
202405,17,6,3,2,42794,406,47.65,0.248,99.058
202405,17,6,3,3,42984,216,69.49,0.884,99.5
202405,17,6,3,4,43074,126,116.99,1.323,99.708
202405,17,6,4,1,42817,383,50.54,0.421,99.112
202405,17,6,4,2,42841,359,72.2,0.852,99.168
202405,17,6,4,3,42862,338,89.75,1.113,99.216
202405,17,6,4,4,42777,423,56.55,1.341,99.02
202405,18,5,1,1,42982,218,51.5,0.418,99.494
202405,18,5,1,2,42868,332,25.48,1.235,99.231
202405,18,5,1,3,42804,396,45.69,0.116,99.082
202405,18,5,1,4,43089,111,19.12,0.497,99.742
202405,18,5,2,1,43004,196,58.0,0.459,99.545
202405,18,5,2,2,42881,319,98.77,1.462,99.261
202405,18,5,2,3,42911,289,19.11,0.103,99.331
202405,18,5,2,4,43080,120,73.0,1.186,99.721
202405,18,5,3,1,43055,145,110.29,1.334,99.663
202405,18,5,3,2,43092,108,64.89,0.497,99.749
202405,18,5,3,3,42977,223,67.72,0.935,99.482
202405,18,5,3,4,42845,355,83.84,0.712,99.177
202405,18,5,4,1,43023,177,40.16,0.68,99.589
202405,18,5,4,2,42855,345,106.91,0.758,99.2
202405,18,5,4,3,42861,339,19.33,1.03,99.214
202405,18,5,4,4,42857,343,118.91,0.824,99.204
202405,19,2,1,1,42887,313,84.06,0.449,99.275
202405,19,2,1,2,43105,95,47.36,1.483,99.779
202405,19,2,1,3,43017,183,103.66,0.156,99.575
202405,19,2,1,4,42911,289,92.44,1.0,99.331
202405,19,2,2,1,42848,352,52.4,0.432,99.185
202405,19,2,2,2,43020,180,51.18,0.498,99.583
202405,19,2,2,3,42854,346,57.95,0.333,99.197
202405,19,2,2,4,43164,36,31.22,1.374,99.914
202405,19,2,3,1,42944,256,54.68,0.385,99.407
202405,19,2,3,2,43029,171,86.98,0.728,99.604
202405,19,2,3,3,42791,409,111.44,1.471,99.053
202405,19,2,3,4,42945,255,79.43,0.703,99.409
202405,19,2,4,1,42901,299,23.12,0.711,99.306
202405,19,2,4,2,43104,96,16.79,0.894,99.777
202405,19,2,4,3,43130,70,37.84,0.316,99.837
202405,19,2,4,4,43085,115,41.78,0.328,99.734
202405,20,4,1,1,42924,276,56.21,1.317,99.359
202405,20,4,1,2,43022,178,57.63,0.825,99.588
202405,20,4,1,3,43160,40,26.89,0.351,99.906
202405,20,4,1,4,43164,36,115.52,0.307,99.914
202405,20,4,2,1,42828,372,59.21,0.122,99.138
202405,20,4,2,2,43037,163,23.14,0.134,99.622
202405,20,4,2,3,42968,232,115.57,0.669,99.461
202405,20,4,2,4,42915,285,119.79,0.821,99.339
202405,20,4,3,1,42922,278,55.52,0.333,99.356
202405,20,4,3,2,42979,221,61.08,0.443,99.487
202405,20,4,3,3,42834,366,47.68,0.788,99.153
202405,20,4,3,4,42792,408,31.14,1.424,99.055
202405,20,4,4,1,42991,209,21.66,1.055,99.516
202405,20,4,4,2,42794,406,92.58,1.137,99.059
202405,20,4,4,3,43036,164,91.88,0.178,99.619
202405,20,4,4,4,43067,133,29.35,0.542,99.69
202405,21,6,1,1,43155,45,67.8,1.453,99.896
202405,21,6,1,2,42805,395,65.14,0.14,99.084
202405,21,6,1,3,43027,173,23.26,0.304,99.599
202405,21,6,1,4,42875,325,93.62,0.288,99.246
202405,21,6,2,1,43116,84,28.85,0.101,99.804
202405,21,6,2,2,42931,269,117.84,0.21,99.375
202405,21,6,2,3,42810,390,93.87,0.503,99.097
202405,21,6,2,4,43063,137,36.0,0.717,99.681
202405,21,6,3,1,42877,323,62.41,1.165,99.252
202405,21,6,3,2,43081,119,69.16,1.396,99.724
202405,21,6,3,3,42877,323,40.23,0.94,99.251
202405,21,6,3,4,43023,177,19.89,0.931,99.59
202405,21,6,4,1,42922,278,93.48,1.222,99.356
202405,21,6,4,2,42995,205,15.18,0.973,99.525
202405,21,6,4,3,43076,124,41.14,0.724,99.711
202405,21,6,4,4,43165,35,46.3,0.374,99.917
202405,22,6,1,1,42855,345,73.67,1.427,99.2
202405,22,6,1,2,43018,182,46.85,0.976,99.578
202405,22,6,1,3,43025,175,77.68,0.281,99.594
202405,22,6,1,4,43029,171,60.17,0.077,99.603
202405,22,6,2,1,42990,210,118.87,0.557,99.513
202405,22,6,2,2,43165,35,25.1,1.112,99.917
202405,22,6,2,3,42815,385,43.73,0.878,99.109
202405,22,6,2,4,43012,188,96.4,0.942,99.563
202405,22,6,3,1,43012,188,110.8,0.706,99.564
202405,22,6,3,2,42861,339,31.99,0.63,99.214
202405,22,6,3,3,43061,139,19.47,0.237,99.677
202405,22,6,3,4,42812,388,76.45,0.402,99.101
202405,22,6,4,1,42837,363,77.24,1.154,99.158
202405,22,6,4,2,42905,295,75.71,0.192,99.316
202405,22,6,4,3,43152,48,50.37,1.496,99.888
202405,22,6,4,4,43170,30,96.78,0.079,99.93
202405,23,2,1,1,42992,208,24.12,1.348,99.516
202405,23,2,1,2,43093,107,117.1,0.932,99.75
202405,23,2,1,3,42983,217,69.49,0.61,99.496
202405,23,2,1,4,42961,239,81.72,1.403,99.445
202405,23,2,2,1,43013,187,105.0,1.301,99.566
202405,23,2,2,2,42981,219,51.48,0.977,99.493
202405,23,2,2,3,42951,249,23.55,0.598,99.424
202405,23,2,2,4,43176,24,20.09,1.06,99.944
202405,23,2,3,1,43114,86,83.12,0.876,99.799
202405,23,2,3,2,43059,141,60.08,0.182,99.672
202405,23,2,3,3,43163,37,60.39,1.015,99.914
202405,23,2,3,4,42987,213,20.74,1.431,99.505
202405,23,2,4,1,43094,106,30.66,1.473,99.753
