date_key,region_key,service_key,vendor_key,uptime_minutes,downtime_minutes,availability,avg_latency_ms,packet_loss_pct
202406,6,3,2,729307,5093,0.9930650871459695,65.33529411764707,0.7098235294117647
202406,6,3,3,730713,3687,0.9949795751633987,58.49,0.7603529411764706
202406,6,3,4,730567,3833,0.9947807734204792,67.23176470588236,0.7519411764705882
202406,6,4,1,730456,3944,0.9946296296296296,77.0664705882353,0.6977058823529412
202406,6,4,2,730005,4395,0.994015522875817,72.46882352941176,0.7295882352941176
202406,6,4,3,731705,2695,0.9963303376906317,75.1635294117647,0.7670588235294117
202406,6,4,4,730618,3782,0.9948502178649238,75.3935294117647,0.8874705882352941
202406,7,1,1,816307,4493,0.9945260721247564,77.01368421052632,0.827421052631579
202406,7,1,2,817286,3514,0.9957188109161794,60.986315789473686,0.7752105263157895
202406,7,1,3,815969,4831,0.9941142787524366,78.60105263157895,0.7436315789473684
202406,7,1,4,816218,4582,0.9944176413255361,57.25421052631579,0.6177894736842106
202406,7,2,1,816820,3980,0.9951510721247564,67.55473684210526,0.6991052631578948
202406,7,2,2,817415,3385,0.9958759746588693,67.60000000000001,0.7743684210526316
202406,7,2,3,816699,4101,0.9950036549707602,63.92,0.8423684210526315
202406,7,2,4,815877,4923,0.9940021929824562,67.8578947368421,0.7814210526315789
202406,7,3,1,816240,4560,0.9944444444444445,68.0178947368421,0.7610526315789474
202406,7,3,2,816835,3965,0.9951693469785575,75.25842105263159,0.8817368421052632
202406,7,3,3,816921,3879,0.9952741228070175,77.82894736842105,0.6496315789473684
202406,7,3,4,816060,4740,0.9942251461988305,69.34947368421052,0.9497368421052632
202406,7,4,1,816587,4213,0.9948672027290448,71.39526315789473,0.8785789473684209
202406,7,4,2,816292,4508,0.9945077972709552,77.43684210526315,0.8844210526315789
202406,7,4,3,816396,4404,0.9946345029239766,55.70263157894736,0.7995789473684211
202406,7,4,4,816726,4074,0.9950365497076022,69.00368421052632,0.740578947368421
202407,1,1,1,472698,2502,0.9947348484848484,65.98454545454545,0.9163636363636364
202407,1,1,2,472746,2454,0.9948358585858585,64.33090909090909,0.8873636363636362
202407,1,1,3,472939,2261,0.9952420033670034,72.54,0.9947272727272728
202407,1,1,4,473187,2013,0.9957638888888888,59.47727272727273,0.6997272727272728
202407,1,2,1,472827,2373,0.995006313131313,75.11545454545454,0.9288181818181819
202407,1,2,2,472132,3068,0.993543771043771,61.196363636363635,0.9967272727272728
202407,1,2,3,473062,2138,0.9955008417508417,64.51818181818182,0.893
202407,1,2,4,472678,2522,0.994692760942761,81.1490909090909,0.7915454545454547
202407,1,3,1,473071,2129,0.9955197811447811,68.58818181818182,0.8300000000000001
202407,1,3,2,473135,2065,0.9956544612794612,70.80272727272728,0.7108181818181818
202407,1,3,3,472895,2305,0.9951494107744108,58.85,0.8537272727272728
202407,1,3,4,472724,2476,0.9947895622895623,61.66181818181818,0.7561818181818182
202407,1,4,1,472520,2680,0.9943602693602694,61.89818181818182,0.9668181818181818
202407,1,4,2,473448,1752,0.9963131313131314,66.90545454545455,1.0026363636363635
202407,1,4,3,473594,1606,0.9966203703703704,67.44272727272727,0.8681818181818183
202407,1,4,4,472102,3098,0.9934806397306398,61.13545454545454,0.8708181818181818
202407,2,1,1,816764,4036,0.9950828460038987,58.76947368421053,0.6821578947368421
202407,2,1,2,816504,4296,0.9947660818713451,69.69578947368421,0.6422631578947368
202407,2,1,3,816645,4155,0.994937865497076,66.2742105263158,0.7951578947368422
202407,2,1,4,816657,4143,0.994952485380117,65.8078947368421,0.8171052631578948
202407,2,2,1,816203,4597,0.994399366471735,73.26631578947368,0.826421052631579
202407,2,2,2,816182,4618,0.9943737816764133,67.00263157894737,0.7375263157894737
202407,2,2,3,816825,3975,0.99515716374269,58.421578947368424,0.7337368421052632
202407,2,2,4,815930,4870,0.9940667641325536,59.66105263157895,0.7027894736842105
202407,2,3,1,815385,5415,0.9934027777777779,76.13578947368421,0.7712631578947369
202407,2,3,2,816681,4119,0.9949817251461988,61.67315789473684,0.7291578947368421
202407,2,3,3,816802,3998,0.995129142300195,68.90947368421052,0.9502105263157896
202407,2,3,4,816276,4524,0.9944883040935673,70.19894736842105,0.772842105263158
202407,2,4,1,815884,4916,0.9940107212475633,70.03631578947369,0.8356315789473685
202407,2,4,2,816975,3825,0.9953399122807017,70.64105263157894,0.5546842105263158
202407,2,4,3,815927,4873,0.9940631091617934,81.85842105263157,0.6165263157894737
202407,2,4,4,816422,4378,0.9946661793372319,68.58631578947369,0.8847894736842106
202407,3,1,1,471866,3334,0.9929840067340067,73.90090909090908,0.6811818181818182
202407,3,1,2,472756,2444,0.9948569023569024,73.37181818181818,0.8346363636363637
202407,3,1,3,472980,2220,0.9953282828282828,72.17818181818183,0.7794545454545454
202407,3,1,4,473163,2037,0.9957133838383839,68.22727272727273,0.6628181818181819
202407,3,2,1,472593,2607,0.9945138888888888,76.13818181818182,0.6251818181818182
202407,3,2,2,472554,2646,0.9944318181818183,56.95545454545454,0.6574545454545455
202407,3,2,3,473038,2162,0.9954503367003368,74.54818181818182,0.7963636363636364
202407,3,2,4,472248,2952,0.9937878787878788,70.53,0.9431818181818182
202407,3,3,1,472930,2270,0.995223063973064,52.554545454545455,0.8425454545454546
202407,3,3,2,472971,2229,0.9953093434343434,70.47636363636364,0.7328181818181818
202407,3,3,3,473079,2121,0.9955366161616162,74.00909090909092,0.7963636363636364
202407,3,3,4,472660,2540,0.9946548821548821,69.32909090909091,0.6626363636363636
202407,3,4,1,472925,2275,0.9952125420875422,67.71636363636364,0.7111818181818182
202407,3,4,2,472563,2637,0.9944507575757576,77.01181818181819,0.8992727272727272
202407,3,4,3,472708,2492,0.9947558922558922,79.57181818181817,0.8902727272727273
202407,3,4,4,472500,2700,0.9943181818181818,71.17,0.6598181818181819
202407,4,1,1,1075034,4966,0.9954018518518518,66.3972,0.8178799999999999
202407,4,1,2,1073889,6111,0.9943416666666667,61.9196,0.77024
202407,4,1,3,1075193,4807,0.9955490740740741,60.556400000000004,0.9168000000000001
202407,4,1,4,1074708,5292,0.9951000000000001,55.2672,0.72768
202407,4,2,1,1073427,6573,0.9939138888888889,76.0176,0.6566
202407,4,2,2,1074007,5993,0.9944509259259259,69.61319999999999,0.75444
202407,4,2,3,1073343,6657,0.993836111111111,58.483599999999996,0.76144
202407,4,2,4,1074828,5172,0.9952111111111112,72.2872,0.9201600000000001
202407,4,3,1,1074000,6000,0.9944444444444445,71.3012,0.7657200000000001
202407,4,3,2,1075563,4437,0.9958916666666667,57.078,0.80864
202407,4,3,3,1074552,5448,0.9949555555555556,64.4748,0.78592
202407,4,3,4,1074384,5616,0.9948,64.7416,0.7861199999999999
202407,4,4,1,1074245,5755,0.9946712962962962,66.4044,0.63968
202407,4,4,2,1074271,5729,0.9946953703703705,57.743199999999995,0.85724
202407,4,4,3,1074705,5295,0.9950972222222222,62.918,0.74484
202407,4,4,4,1073574,6426,0.99405,77.0472,0.83316
202407,5,1,1,774821,2779,0.9964261831275719,67.47222222222223,0.7989444444444445
202407,5,1,2,772562,5038,0.9935210905349794,72.14888888888889,0.6831111111111111
202407,5,1,3,774162,3438,0.9955787037037038,58.41388888888889,0.6411111111111111
202407,5,1,4,773672,3928,0.9949485596707819,70.02166666666668,0.5700555555555556
202407,5,2,1,772710,4890,0.9937114197530863,79.61055555555555,0.9385
202407,5,2,2,774237,3363,0.9956751543209877,75.15666666666667,1.0107777777777778
202407,5,2,3,774574,3026,0.9961085390946501,52.12277777777778,0.7705
202407,5,2,4,772687,4913,0.993681841563786,44.31388888888889,0.7789444444444444
202407,5,3,1,774367,3233,0.9958423353909465,62.32055555555556,0.7367222222222222
202407,5,3,2,773993,3607,0.9953613683127571,52.26277777777778,0.6066666666666667
202407,5,3,3,774987,2613,0.9966396604938272,60.97222222222222,0.8554444444444445
202407,5,3,4,774335,3265,0.9958011831275719,70.06055555555555,0.7962222222222223
202407,5,4,1,773097,4503,0.9942091049382716,66.13277777777779,0.6480555555555555
202407,5,4,2,773492,4108,0.9947170781893004,61.17166666666666,0.6759444444444445
202407,5,4,3,773514,4086,0.9947453703703704,66.89611111111111,0.7537777777777778
202407,5,4,4,775134,2466,0.9968287037037036,71.75388888888888,0.7306666666666666
202407,6,1,1,730580,3820,0.9947984749455339,62.59294117647058,0.8396470588235294
202407,6,1,2,730145,4255,0.9942061546840958,58.769411764705886,0.8016470588235294
202407,6,1,3,730194,4206,0.9942728758169934,57.008823529411764,0.8344705882352941
202407,6,1,4,729739,4661,0.9936533224400871,65.04058823529412,0.8452941176470588
202407,6,2,1,730616,3784,0.994847494553377,73.53117647058824,0.6427647058823529
202407,6,2,2,730669,3731,0.9949196623093681,61.47941176470589,0.7680588235294118
202407,6,2,3,730223,4177,0.9943123638344226,74.23823529411764,0.813764705882353
202407,6,2,4,731481,2919,0.9960253267973856,61.77470588235295,0.5705882352941176
202407,6,3,1,730413,3987,0.9945710784313725,68.29882352941176,0.5745294117647058
202407,6,3,2,730370,4030,0.9945125272331155,64.42294117647059,0.683470588235294
202407,6,3,3,730251,4149,0.9943504901960784,69.29411764705883,0.8644117647058823
202407,6,3,4,729937,4463,0.9939229302832243,69.72470588235294,0.7902941176470587
202407,6,4,1,730849,3551,0.9951647603485838,68.28705882352942,0.7693529411764706
202407,6,4,2,730357,4043,0.9944948257080609,68.31588235294117,0.8622941176470589
202407,6,4,3,730740,3660,0.9950163398692811,63.44411764705882,0.9018823529411765
202407,6,4,4,730818,3582,0.9951225490196078,71.85764705882353,0.7549411764705882
202407,7,1,1,816539,4261,0.9948087231968811,59.43421052631579,0.8027894736842105
202407,7,1,2,817047,3753,0.9954276315789474,84.19157894736843,0.8511578947368421
202407,7,1,3,815469,5331,0.9935051169590644,67.88631578947368,0.7043684210526316
202407,7,1,4,816485,4315,0.9947429337231969,59.79631578947369,0.7228421052631578
202407,7,2,1,816896,3904,0.995243664717349,85.06105263157895,0.7099473684210527
202407,7,2,2,816508,4292,0.9947709551656921,70.5578947368421,0.7507894736842106
202407,7,2,3,817241,3559,0.9956639863547757,70.28368421052632,0.8775263157894736
202407,7,2,4,815431,5369,0.993458820662768,64.75684210526316,0.8532631578947368
202407,7,3,1,816253,4547,0.9944602826510721,64.20315789473683,0.7878421052631579
202407,7,3,2,815979,4821,0.9941264619883041,64.7578947368421,0.7547894736842106
202407,7,3,3,816525,4275,0.9947916666666667,71.97052631578947,0.6282105263157894
202407,7,3,4,816817,3983,0.9951474171539961,65.75263157894737,0.8410526315789474
202407,7,4,1,816433,4367,0.9946795808966861,51.148947368421055,0.7765789473684211
202407,7,4,2,815955,4845,0.9940972222222223,60.94842105263158,0.8325789473684211
202407,7,4,3,817022,3778,0.9953971734892787,74.28052631578947,0.7892631578947369
202407,7,4,4,816177,4623,0.9943676900584795,69.88105263157895,0.7385263157894737
202408,1,1,1,472874,2326,0.9951052188552189,82.24090909090908,0.5816363636363636
202408,1,1,2,472489,2711,0.9942950336700336,60.690000000000005,0.6296363636363637
202408,1,1,3,473080,2120,0.9955387205387205,68.82545454545455,0.8940909090909092
202408,1,1,4,472893,2307,0.995145202020202,60.309999999999995,0.9591818181818182
202408,1,2,1,472264,2936,0.9938215488215488,56.940000000000005,0.8383636363636363
202408,1,2,2,473799,1401,0.9970517676767677,62.24909090909091,0.8402727272727273
202408,1,2,3,473246,1954,0.9958880471380471,64.4718181818182,0.728909090909091
202408,1,2,4,472533,2667,0.9943876262626262,65.75090909090909,0.799090909090909
202408,1,3,1,473030,2170,0.9954335016835016,62.68090909090909,0.9219090909090909
202408,1,3,2,472802,2398,0.9949537037037038,82.20818181818181,0.8525454545454546
202408,1,3,3,472606,2594,0.9945412457912458,77.05818181818182,0.9378181818181819
202408,1,3,4,472598,2602,0.9945244107744107,61.56727272727273,0.7376363636363638
202408,1,4,1,472342,2858,0.9939856902356902,74.42818181818183,0.48009090909090907
202408,1,4,2,472742,2458,0.994827441077441,61.559999999999995,0.7361818181818183
202408,1,4,3,472978,2222,0.995324074074074,72.73,0.6982727272727273
202408,1,4,4,472577,2623,0.9944802188552189,75.59454545454545,0.5411818181818182
202408,2,1,1,816608,4192,0.9948927875243665,58.24631578947369,0.8780526315789473
202408,2,1,2,816303,4497,0.9945211988304093,58.300000000000004,0.6942631578947369
202408,2,1,3,816469,4331,0.9947234405458091,57.08,0.6981578947368421
202408,2,1,4,817460,3340,0.9959307992202728,70.8763157894737,0.7302631578947368
202408,2,2,1,816425,4375,0.9946698343079922,66.73368421052632,0.7047894736842105
202408,2,2,2,816293,4507,0.9945090155945419,62.178947368421056,0.6473157894736842
202408,2,2,3,817221,3579,0.9956396198830408,50.67947368421053,0.7069473684210527
202408,2,2,4,816764,4036,0.9950828460038987,71.25684210526316,0.8148421052631578
202408,2,3,1,816691,4109,0.9949939083820662,62.45578947368421,0.5239473684210526
202408,2,3,2,816822,3978,0.9951535087719298,66.61684210526316,0.6953157894736842
202408,2,3,3,816232,4568,0.9944346978557504,56.41473684210527,0.8508947368421054
202408,2,3,4,816819,3981,0.9951498538011696,73.54,0.7291578947368421
202408,2,4,1,816628,4172,0.9949171539961014,72.05263157894737,0.8447368421052632
202408,2,4,2,815835,4965,0.9939510233918128,63.33052631578947,0.8245263157894737
202408,2,4,3,816790,4010,0.995114522417154,70.84526315789473,0.8523157894736841
202408,2,4,4,816002,4798,0.9941544834307993,62.50105263157894,0.7330526315789473
202408,3,1,1,472117,3083,0.9935122053872054,60.29909090909091,0.8513636363636364
202408,3,1,2,472819,2381,0.9949894781144781,57.00272727272727,0.7155454545454545
202408,3,1,3,472637,2563,0.9946064814814815,55.125454545454545,0.7041818181818181
202408,3,1,4,472819,2381,0.9949894781144781,72.56818181818181,0.6939090909090909
202408,3,2,1,473378,1822,0.9961658249158248,67.32,0.6802727272727273
202408,3,2,2,473332,1868,0.9960690235690236,57.71545454545455,0.6545454545454545
202408,3,2,3,472065,3135,0.9934027777777777,71.10545454545455,0.829090909090909
202408,3,2,4,472817,2383,0.9949852693602693,74.83818181818182,0.712
202408,3,3,1,471921,3279,0.9930997474747475,60.29909090909091,1.0247272727272727
202408,3,3,2,472814,2386,0.9949789562289563,71.37545454545455,0.9564545454545456
202408,3,3,3,472693,2507,0.9947243265993265,47.85636363636363,0.8484545454545455
202408,3,3,4,472711,2489,0.9947622053872055,68.98545454545454,0.9261818181818182
202408,3,4,1,472626,2574,0.9945833333333333,79.91454545454546,0.7173636363636363
202408,3,4,2,472420,2780,0.9941498316498317,62.17454545454545,0.7851818181818182
202408,3,4,3,472934,2266,0.9952314814814816,51.445454545454545,0.7093636363636363
202408,3,4,4,473686,1514,0.9968139730639731,65.9490909090909,0.7604545454545455
202408,4,1,1,1073441,6559,0.9939268518518518,81.5432,1.00092
202408,4,1,2,1073905,6095,0.9943564814814815,69.7608,0.84516
202408,4,1,3,1075193,4807,0.9955490740740741,68.1168,0.80768
202408,4,1,4,1073050,6950,0.9935648148148148,66.77680000000001,0.79744
202408,4,2,1,1073823,6177,0.9942805555555556,56.0488,0.66136
202408,4,2,2,1074215,5785,0.9946435185185186,72.9444,0.75116
202408,4,2,3,1074269,5731,0.9946935185185185,56.5188,0.61088
202408,4,2,4,1074931,5069,0.9953064814814815,67.2008,0.7705200000000001
202408,4,3,1,1074199,5801,0.9946287037037037,68.3136,0.87484
202408,4,3,2,1073934,6066,0.9943833333333333,63.9632,0.9744800000000001
202408,4,3,3,1074915,5085,0.9952916666666667,72.2308,0.68784
202408,4,3,4,1075194,4806,0.99555,82.3532,0.84992
202408,4,4,1,1074999,5001,0.9953694444444444,66.2424,0.7129599999999999
202408,4,4,2,1074099,5901,0.9945361111111112,74.3396,0.8542400000000001
202408,4,4,3,1073816,6184,0.994274074074074,71.1148,0.7342799999999999
202408,4,4,4,1075030,4970,0.9953981481481482,69.1608,0.88688
202408,5,1,1,772996,4604,0.9940792181069958,78.7038888888889,0.7952777777777779
202408,5,1,2,772639,4961,0.9936201131687243,72.62,0.5160555555555555
202408,5,1,3,773179,4421,0.9943145576131687,68.46277777777777,0.7928333333333334
202408,5,1,4,772725,4875,0.9937307098765432,65.385,0.6633333333333333
202408,5,2,1,773462,4138,0.9946784979423868,77.31833333333333,0.6886666666666668
202408,5,2,2,773482,4118,0.9947042181069958,74.55444444444444,0.8721666666666666
202408,5,2,3,772873,4727,0.9939210390946501,65.04777777777777,0.8321111111111111
202408,5,2,4,773360,4240,0.9945473251028807,67.11944444444444,1.0002222222222223
202408,5,3,1,773489,4111,0.994713220164609,65.00722222222223,0.8169444444444445
202408,5,3,2,774677,2923,0.9962409979423867,73.51722222222222,0.9220555555555556
202408,5,3,3,773475,4125,0.9946952160493827,78.4,0.7261666666666666
202408,5,3,4,773829,3771,0.9951504629629631,66.26166666666667,0.6587777777777778
202408,5,4,1,773903,3697,0.9952456275720165,68.58277777777778,0.6391666666666667
202408,5,4,2,773041,4559,0.9941370884773661,65.71333333333332,0.7456666666666667
202408,5,4,3,773335,4265,0.9945151748971194,70.81833333333333,0.7766111111111111
202408,5,4,4,772874,4726,0.9939223251028806,62.14055555555555,1.016111111111111
202408,6,1,1,729671,4729,0.9935607298474944,74.14058823529412,0.7985294117647058
202408,6,1,2,729735,4665,0.9936478758169935,66.48588235294118,0.7978235294117647
202408,6,1,3,730783,3617,0.995074891067538,71.6405882352941,0.6609411764705883
202408,6,1,4,730082,4318,0.9941203703703704,66.43764705882353,0.5912352941176471
202408,6,2,1,729941,4459,0.9939283769063181,68.51941176470588,0.7197058823529412
202408,6,2,2,730240,4160,0.9943355119825709,67.49588235294118,0.6234117647058824
202408,6,2,3,730266,4134,0.9943709150326798,62.10176470588235,0.7826470588235294
202408,6,2,4,729957,4443,0.9939501633986927,65.25588235294117,0.6535294117647058
202408,6,3,1,729616,4784,0.9934858387799563,53.071176470588235,0.6394705882352941
202408,6,3,2,730925,3475,0.995268246187364,67.24058823529411,0.6558823529411765
202408,6,3,3,730639,3761,0.9948788126361656,51.203529411764706,0.8567058823529412
202408,6,3,4,730995,3405,0.9953635620915032,77.70588235294117,0.8382941176470587
202408,6,4,1,731503,2897,0.996055283224401,63.22647058823529,0.6682941176470588
202408,6,4,2,730336,4064,0.9944662309368191,67.88529411764705,0.6936470588235294
202408,6,4,3,729757,4643,0.9936778322440086,66.46470588235294,0.9163529411764706
202408,6,4,4,730079,4321,0.9941162854030502,66.37882352941176,0.724764705882353
202408,7,1,1,815932,4868,0.994069200779727,71.61105263157894,0.6699473684210526
202408,7,1,2,817270,3530,0.9956993177387914,60.97684210526315,0.604421052631579
202408,7,1,3,817063,3737,0.9954471247563352,67.86684210526316,0.7936842105263158
202408,7,1,4,816901,3899,0.9952497563352827,74.57684210526315,0.6966842105263158
202408,7,2,1,816234,4566,0.9944371345029239,65.21578947368421,0.6934210526315789
202408,7,2,2,816831,3969,0.9951644736842106,77.32736842105264,0.7059473684210527
202408,7,2,3,816701,4099,0.9950060916179337,76.26052631578948,0.6357894736842106
202408,7,2,4,816615,4185,0.9949013157894736,69.57,0.7412105263157894
202408,7,3,1,816851,3949,0.9951888401559453,81.80105263157895,0.9764736842105264
202408,7,3,2,815999,4801,0.994150828460039,89.12684210526317,0.8523684210526316
202408,7,3,3,815693,5107,0.993778021442495,77.74105263157894,0.864578947368421
202408,7,3,4,816279,4521,0.9944919590643275,67.91894736842106,0.558
202408,7,4,1,816058,4742,0.9942227095516569,55.92,0.7169473684210527
202408,7,4,2,816573,4227,0.9948501461988305,63.53210526315789,0.9390000000000001
202408,7,4,3,816558,4242,0.9948318713450292,69.76368421052632,0.8626842105263157
202408,7,4,4,816781,4019,0.9951035575048733,60.54842105263158,0.7472105263157894
202409,1,1,1,472411,2789,0.9941308922558924,68.89818181818181,0.848909090909091
202409,1,1,2,472703,2497,0.9947453703703704,62.290000000000006,0.5934545454545455
202409,1,1,3,472996,2204,0.995361952861953,55.21272727272728,0.8211818181818181
202409,1,1,4,473377,1823,0.9961637205387206,65.12545454545455,0.882090909090909
202409,1,2,1,472292,2908,0.9938804713804714,75.73363636363636,0.6246363636363637
202409,1,2,2,472639,2561,0.9946106902356903,69.38181818181819,0.5360909090909091
202409,1,2,3,472374,2826,0.9940530303030304,74.90363636363635,0.7091818181818182
202409,1,2,4,472192,3008,0.9936700336700337,67.95272727272727,0.527
202409,1,3,1,473141,2059,0.9956670875420875,64.13636363636364,0.934
202409,1,3,2,472868,2332,0.9950925925925926,72.41181818181818,0.6941818181818181
202409,1,3,3,472179,3021,0.9936426767676768,66.29636363636364,0.8682727272727273
202409,1,3,4,472465,2735,0.9942445286195286,62.85545454545454,0.7053636363636364
202409,1,4,1,473345,1855,0.9960963804713804,57.42454545454546,0.766090909090909
202409,1,4,2,472811,2389,0.9949726430976432,60.88272727272727,0.865909090909091
202409,1,4,3,472277,2923,0.9938489057239057,76.52909090909091,0.7184545454545455
202409,1,4,4,472832,2368,0.995016835016835,61.46818181818182,0.6821818181818181
202409,2,1,1,816135,4665,0.9943165204678364,72.23947368421052,0.5921578947368421
202409,2,1,2,817487,3313,0.9959636939571149,62.70473684210527,0.8525263157894737
202409,2,1,3,815618,5182,0.9936866471734893,67.37578947368422,0.8125263157894738
202409,2,1,4,816464,4336,0.9947173489278752,61.241052631578945,0.9142105263157895
202409,2,2,1,816142,4658,0.9943250487329435,72.00631578947367,0.7386842105263158
202409,2,2,2,817380,3420,0.9958333333333333,67.85473684210527,0.8254210526315789
202409,2,2,3,816609,4191,0.9948940058479533,75.04947368421053,0.5635263157894738
202409,2,2,4,816050,4750,0.994212962962963,66.60526315789474,0.6887894736842105
202409,2,3,1,816380,4420,0.9946150097465887,70.66842105263159,1.0083684210526316
202409,2,3,2,815794,5006,0.9939010721247564,67.95157894736842,0.7345263157894737
202409,2,3,3,816603,4197,0.9948866959064326,71.62842105263158,0.9287894736842105
202409,2,3,4,817373,3427,0.9958248050682262,66.31684210526316,0.7969473684210526
202409,2,4,1,816378,4422,0.9946125730994152,67.97631578947369,0.8087368421052631
202409,2,4,2,815940,4860,0.9940789473684211,70.30315789473684,0.658157894736842
202409,2,4,3,816892,3908,0.995238791423002,65.20736842105264,0.9074736842105263
202409,2,4,4,816326,4474,0.9945492202729046,60.664210526315784,0.5597894736842105
202409,3,1,1,472132,3068,0.993543771043771,64.65181818181817,0.894
202409,3,1,2,472726,2474,0.994793771043771,85.94,0.7941818181818181
202409,3,1,3,473063,2137,0.9955029461279462,71.75636363636364,0.7126363636363636
202409,3,1,4,473064,2136,0.9955050505050504,60.07090909090909,0.7532727272727272
202409,3,2,1,472710,2490,0.994760101010101,72.64818181818181,0.6947272727272727
202409,3,2,2,473040,2160,0.9954545454545454,69.39636363636363,0.9081818181818182
202409,3,2,3,473803,1397,0.9970601851851852,74.33818181818182,1.0422727272727272
202409,3,2,4,472792,2408,0.99493265993266,82.89272727272727,0.901090909090909
202409,3,3,1,472255,2945,0.9938026094276095,59.48818181818182,0.6438181818181818
202409,3,3,2,473072,2128,0.9955218855218856,63.47727272727273,0.9135454545454545
202409,3,3,3,473104,2096,0.9955892255892256,63.555454545454545,0.5265454545454546
202409,3,3,4,473297,1903,0.9959953703703703,81.0290909090909,0.6486363636363636
202409,3,4,1,473289,1911,0.9959785353535353,72.39818181818181,0.8043636363636363
202409,3,4,2,472418,2782,0.9941456228956228,56.709999999999994,0.9041818181818182
202409,3,4,3,473312,1888,0.996026936026936,89.53272727272727,0.915909090909091
202409,3,4,4,473060,2140,0.9954966329966329,83.94090909090909,0.7562727272727273
202409,4,1,1,1073354,6646,0.9938462962962963,80.0208,0.8820399999999999
202409,4,1,2,1073926,6074,0.9943759259259259,65.64920000000001,0.91104
202409,4,1,3,1075481,4519,0.9958157407407406,71.9396,0.86304
202409,4,1,4,1074456,5544,0.9948666666666667,60.721599999999995,0.8958799999999999
202409,4,2,1,1074065,5935,0.9945046296296296,64.422,0.6806399999999999
202409,4,2,2,1073801,6199,0.9942601851851852,69.4032,0.72248
202409,4,2,3,1074179,5821,0.9946101851851852,61.4488,0.71516
202409,4,2,4,1074603,5397,0.9950027777777778,76.492,1.0018
202409,4,3,1,1073461,6539,0.9939453703703705,68.60560000000001,0.7478400000000001
202409,4,3,2,1074403,5597,0.9948175925925926,67.3984,0.85564
202409,4,3,3,1074328,5672,0.9947481481481482,77.3808,0.8215600000000001
202409,4,3,4,1074277,5723,0.994700925925926,62.260799999999996,0.72044
202409,4,4,1,1074910,5090,0.995287037037037,67.6016,0.77444
202409,4,4,2,1074853,5147,0.9952342592592592,65.8048,0.53688
202409,4,4,3,1074172,5828,0.9946037037037037,70.6996,0.68476
202409,4,4,4,1074435,5565,0.9948472222222222,63.010799999999996,0.66976
202409,5,1,1,774252,3348,0.9956944444444444,70.93,0.7667777777777778
202409,5,1,2,773199,4401,0.9943402777777778,53.40222222222222,0.7977777777777777
202409,5,1,3,773944,3656,0.9952983539094651,69.3288888888889,0.7192777777777777
202409,5,1,4,774095,3505,0.9954925411522635,56.224444444444444,0.6829444444444444
202409,5,2,1,773601,3999,0.9948572530864198,52.37388888888889,0.5523888888888888
202409,5,2,2,773870,3730,0.9952031893004114,76.15666666666667,0.6952777777777778
202409,5,2,3,774305,3295,0.9957626028806585,70.41944444444444,0.6308333333333334
202409,5,2,4,773570,4030,0.9948173868312757,70.28333333333333,0.8265555555555556
202409,5,3,1,773778,3822,0.9950848765432099,59.17777777777778,0.911111111111111
202409,5,3,2,773829,3771,0.9951504629629631,62.04388888888889,0.7165555555555555
202409,5,3,3,773654,3946,0.9949254115226337,63.03222222222222,0.6225555555555555
202409,5,3,4,773734,3866,0.99502829218107,78.03611111111111,0.8246111111111111
202409,5,4,1,773390,4210,0.9945859053497943,67.43,0.927611111111111
202409,5,4,2,772891,4709,0.9939441872427983,59.23722222222222,0.6362777777777777
202409,5,4,3,773872,3728,0.9952057613168724,67.53888888888889,0.7701111111111111
202409,5,4,4,773180,4420,0.9943158436213992,63.30388888888889,0.7345
202409,6,1,1,731262,3138,0.9957271241830066,60.01882352941176,0.8720588235294118
202409,6,1,2,729538,4862,0.9933796296296296,65.2035294117647,0.8383529411764706
202409,6,1,3,730593,3807,0.9948161764705882,80.17764705882352,0.7714117647058824
202409,6,1,4,730350,4050,0.9944852941176471,62.59764705882353,0.8504117647058824
202409,6,2,1,730425,3975,0.9945874183006536,65.4735294117647,0.8745294117647059
202409,6,2,2,730813,3587,0.9951157407407407,68.41882352941175,0.5992941176470589
202409,6,2,3,730062,4338,0.9940931372549019,62.65529411764705,0.6333529411764706
202409,6,2,4,730602,3798,0.994828431372549,52.195882352941176,0.795235294117647
202409,6,3,1,730653,3747,0.9948978758169934,56.39176470588235,0.8018235294117647
202409,6,3,2,730020,4380,0.9940359477124183,71.86764705882354,0.8693529411764706
202409,6,3,3,729872,4528,0.993834422657952,71.46588235294118,0.8973529411764707
202409,6,3,4,731658,2742,0.9962663398692809,60.853529411764704,0.7130588235294117
202409,6,4,1,731090,3310,0.9954929193899782,76.30705882352942,0.865235294117647
202409,6,4,2,730903,3497,0.9952382897603487,67.94588235294117,0.6074117647058824
202409,6,4,3,730246,4154,0.9943436819172113,69.33,0.8395882352941176
202409,6,4,4,730115,4285,0.9941653050108933,65.62529411764706,0.7942941176470588
202409,7,1,1,816460,4340,0.9947124756335284,62.37526315789474,0.7552631578947369
202409,7,1,2,816454,4346,0.9947051656920077,59.159473684210525,0.8125263157894738
202409,7,1,3,817401,3399,0.995858918128655,55.886842105263156,0.8275789473684211
202409,7,1,4,816299,4501,0.9945163255360623,51.631052631578946,0.8564736842105263
202409,7,2,1,816769,4031,0.9950889376218324,64.79315789473684,0.6914210526315789
202409,7,2,2,816419,4381,0.9946625243664717,65.74368421052631,0.744157894736842
